Fed_Rate,Social_Sentiment,Crude_Oil_Price,Bond_Price_10Y,TCC,SP500_ETF,VM,TechCorp_Stock,AMS,YWI
3.3108904159657686,0.3806051426557852,73.2463213875895,96.0488247557993,8.109454044527572,409.63328797868166,49.2073741098367,210.38864105652317,79.68899351989364,66.16363398541124
5.327500072434707,0.021939126506112405,78.12998751909545,90.93526630097094,9.865485614418896,369.1791090629663,41.890294036745985,180.8946414928626,2.240086648208811,84.91737516381458
4.561978796339918,0.41755585099510595,70.53436046559321,93.3398177692699,9.229014977713929,398.56382855400693,49.48991042454305,204.51296230321353,86.72277711769449,72.85320002294749
4.095304694689628,0.6826947464034814,74.1784018797875,95.94564338348876,8.899560738651186,384.0961758814961,45.62882726498082,202.41554025225406,137.63050285939298,73.30845417397458
2.546065241548528,0.607525980589976,72.05996552105888,103.71735062552563,7.724676096795979,421.560548237966,51.372255101640484,221.42722541680178,135.5081083242983,62.178317202614046
2.545980821176709,0.5856372495621153,73.97931215352031,101.64519993997612,7.627868639588878,417.29357193291725,49.69004403966469,215.4330248229864,125.67353663214568,62.79459036094735
2.203292642588698,0.444001339625104,74.30775356429149,104.47724387844634,7.420381214223798,425.79450940437147,50.50478649981685,220.3046430835025,96.62061882875491,61.3449310913088
5.031616510212273,0.24419385275604272,78.83708205639503,92.8443579705286,9.67592795204058,375.4913767229844,42.26741446602413,194.3455829615571,48.63352064085768,83.97144947584349
4.103902541101231,0.6030588643248935,76.11289633082127,95.13243211608751,8.855030313066107,383.0930098951231,44.48729821180194,199.31090018100372,120.28490869383606,74.57686758069305
4.478254022286159,0.333143637993075,69.32019169359756,94.60444378449515,9.201081105797975,388.72760354439555,49.00739587796183,196.2668504986486,67.27196187847505,71.52370455368414
2.072045730035309,0.9368193466760912,67.79411934733695,104.17235082445859,7.273863604308918,429.08285944808483,55.156207570434205,229.17339983829794,214.22755178581968,55.57872102843804
5.39468448256698,0.6141014416709032,73.741583281762,92.58225438807257,10.028830489709065,358.9668304004918,42.86601904727431,186.31094281223685,113.9688882804934,82.06847969575139
4.913549242801476,0.3838703394892098,74.48505613174562,92.34230775576037,9.52969713653619,389.3322762855874,46.08297539371512,198.7861960881848,77.31291542035923,78.80170374651256
2.7431868873739664,0.37772295052227434,78.54569571720933,100.60139285075056,7.768972312611494,414.7583134317503,46.84116038303822,214.89167485711425,82.18127012020148,67.35300372478287
2.636387385224852,0.48141115867728235,67.34896992800526,99.6292306479761,7.620462962649129,424.0110914764978,54.81793640835271,222.98051166916153,107.49873687161899,57.887500439116316
2.6419157844870185,0.45209961559565004,71.38322370053092,101.41302965404859,7.708422105014772,411.45062147161065,50.557179079762406,210.5054247370571,98.5046897942307,61.516846388494166
3.0648478503583823,0.7233667551059908,78.44286491150031,100.51571628299037,8.101898843444758,410.03796477723284,46.36190439867978,214.39464423517546,154.80539732018184,70.1425788252237
3.836647510712832,0.5372832339488093,73.10458964037234,96.6035732757979,8.657087512965795,403.0639361823504,48.50080337639274,208.7114786755897,110.86771498808976,70.49097248621962
3.5118075652474054,0.3536736522182944,76.51624732751101,97.17476627814598,8.368676164026532,403.2878189291542,46.61411369386961,205.85339814080064,71.8023681014229,70.88203256735606
3.0193019906931466,0.8780881370311566,72.92545217419226,99.72054779359604,7.991281728156279,410.95732677459364,49.557441774491785,222.51657047038825,195.11442133354606,64.95731708803953
4.141485131528328,0.5098616663040445,76.2536984444576,95.83876926474139,8.929954850846496,386.43148298079495,44.80172907943588,199.80253082558258,103.39042630398839,75.34247648116644
2.4882285122821464,0.6537679351937794,71.84351149569088,101.35611527249218,7.539237920929689,419.39680239421324,51.2437448894522,218.72941639596104,142.81193506118117,60.52269574506496
3.0225062698732637,0.37835469851104814,76.96233488748969,99.56420015491234,8.008179442844472,406.4913296168183,46.74337805473248,212.15334023242454,81.83526518011695,68.18234574436966
3.2822664515279207,0.5726231255489047,66.21343770480134,98.37301553927679,8.208582266161818,412.2029577818065,54.08533851712587,215.84417839721542,124.03179318072699,61.42472716683467
3.5962449447596256,0.562221998228639,72.49893389176883,98.20990663592244,8.514581978292993,396.4594072518455,48.05630673627426,208.63483206525083,118.38246148018237,68.8124799581613
4.7481158648755475,0.1220701415807694,77.18060242132219,93.97057642906768,9.446933411130676,383.0123444163754,43.9332069036839,191.52499858585446,23.766652320258714,80.52601544996551
2.6988582375542594,0.9030550220921281,75.90710612509608,99.76751365084478,7.678435216049397,411.87352541532533,47.9440577145695,218.42222867269314,197.62653854605267,64.6154881671373
3.7998205344476403,0.7581288921845095,82.02454775510631,95.89215564690637,8.586424910472601,394.14991991770535,42.830954297825876,206.3674566262624,157.20584187610922,77.21343842632324
4.073450991017149,0.4205609367708025,72.9330178548927,95.53942199781872,8.86572381146029,396.5925386139012,47.82082563398528,206.20720645058427,86.15598743166224,72.02008297436751
2.162576444519992,0.27954605190882886,79.99250054272835,103.02045214346417,7.327955822731199,417.92489972835443,46.43996968724345,215.60612705837656,59.716128041975,64.55601094644585
4.126406981655034,0.5695123227607104,71.65656924468769,95.67602149532003,8.911433607990544,396.36138258720206,48.540048431313195,205.52382739664864,117.3978993095013,71.29884320953946
2.5968344329055206,0.5173395398828793,79.75943337720985,100.39655915673255,7.611506050401346,418.63107642944595,46.63922895660095,216.3471486671576,113.86604582194622,66.88632542796944
2.2276805754484785,0.5711337897126458,76.76055232403003,102.41233286331098,7.361983452841013,420.701356646683,48.48993527328681,218.27670503895388,123.12444852962012,62.582349504353054
5.321099380386666,0.538315479238818,71.81802635830289,91.11150375302886,9.869729536424261,379.6871147349725,46.40629108703034,194.82384156951215,102.84750402219944,79.0487727466345
5.379712115760958,0.6012481978611852,77.99085072517227,91.87539676301596,9.975770445992714,369.67717249996235,42.01313766752863,192.50966506237964,115.48234535338752,85.73693554951399
4.829390718407614,0.7894611398783613,75.53908968442818,93.363579233627,9.51108925314295,385.0739616962965,45.01730882534709,205.92543037585088,163.6009720749551,79.5890266563671
3.0661481921067972,0.6136206410257292,76.80730079890316,99.01625877766449,8.008597745993375,418.0724493849571,48.16097788289249,216.4896972989743,132.89392291774286,68.10633595983506
2.3418523990223434,0.2900689002180118,71.69386493666026,101.98873162105896,7.449581215931663,421.12432459819604,51.549075922005464,215.09915952677818,61.22424679493618,59.70038108291254
4.394815592792549,0.7725125705424905,73.7375475830424,95.67018387284544,9.18353039439326,390.0591479990548,46.58115257223574,204.00122460873644,157.67260391317734,75.28443191497374
3.5405337280886044,0.8281229126976575,81.0941133875206,97.15242789045278,8.397759957188928,396.41931587459885,43.51755575996486,210.34349980550655,172.45729851307206,74.78025691836777
2.427133821956726,1.130411346902417,72.4189561140697,101.8271572084692,7.508557346388856,415.697198579054,50.437086099916094,223.67812718389123,253.47721008342683,60.68163053017723
3.7331191853894454,0.27530119335208036,78.61185464342617,96.87771457876414,8.56976051672662,396.182749521165,44.70990378379994,199.77754969329618,54.68988981906588,74.27692913801238
2.1203598239032644,0.548576402630055,71.41767436346292,102.92032756342826,7.269270712803185,419.23451459980384,51.491831212012606,219.426675531663,120.29026380468657,58.05720830099742
5.182621407275738,0.08358025936220254,84.5524619848685,91.33717312125833,9.735246695389842,366.78604240001926,38.79180242379273,186.3399798128447,16.001529312816285,89.7358850237667
2.905729935600059,0.6106298312758418,70.09520277604261,99.9182135719273,7.9029480527866065,416.86012083045614,52.04557905871783,215.65043045989376,131.88827488366368,62.10553148179872
4.318827995238937,0.39035994036664545,72.1118759380508,95.77036064259715,9.112756537209412,386.33187380334726,47.049451664557616,198.58896907878585,76.97991855333733,73.26927127309243
3.0909887663129383,0.8846891589649907,81.33177242515504,98.43193373290784,8.02243765468642,410.57110837181887,44.95380933379733,218.64452893652918,194.46605725480106,71.6759103865186
3.820238074122338,0.3450770059962836,72.35955373447054,95.56564265791175,8.584536636273324,400.86250547083273,48.672253223132365,201.9778842511049,70.49485613947425,69.27849334445138
3.9134859777014785,0.16216339240654765,82.70155470406374,95.26963462645526,8.690130181995855,402.37254478855294,43.40515604868428,200.82453782758662,30.792104140374235,78.74467983042001
2.6469905943393446,0.40574725185949606,77.63559161118128,99.79900289565215,7.653894374063752,418.48956230213264,47.75337903335821,217.90355880169233,88.18352748271818,65.69954678048214
5.393546197175954,0.10490244575657248,75.69900690380699,91.59884694019829,9.977590059863005,375.7396863926137,43.844112081061034,187.31312608965027,18.569318255417283,83.60019601392189
4.7129648817639005,0.650219890901462,66.58909049803088,92.37993516513399,9.321581154206353,388.9421640322983,50.78297202684474,206.7407465961745,133.15888759745596,70.01444305746276
5.2882462954746625,0.08698339074873584,76.24930403321042,91.25282169004385,9.847606287093251,374.1051201502412,43.37485668361933,185.66648358758496,16.68503391435427,83.02088634317165
5.13189572649677,0.5056915162366318,76.66642513946324,92.53299639990988,9.75806957404108,379.9957036739596,43.84578030794187,198.90088013481008,100.16322637550742,82.6839111467201
4.092649925838797,0.08443763602876064,80.74726857752842,96.0090525080031,8.895807186326257,393.1289361717898,43.3212968648116,197.20842641130562,16.50904168217604,78.90561565057376
5.226559822580909,0.4359404390926716,84.21410766829766,91.39859343699683,9.796709309957187,371.43048879832435,39.42408392870741,191.9128184472435,82.99287340762643,90.01555938855498
2.309723757181718,0.8286756311609068,69.34673261289933,102.06870583526808,7.415970700374068,424.97016627700754,53.558622048152294,228.62708943298531,189.82787308918003,57.764770870896946
2.685940018467008,0.5721295782871589,77.22903684210132,100.68492619915554,7.719278860851394,417.41395460528366,47.852638263204774,214.78054770831184,123.5606510699605,65.95620688178519
2.1582955111868833,0.3273012790070132,76.416965393491,102.26657294640736,7.274275229452376,420.59084165625666,48.6699387951357,216.39453640575567,72.99646339870984,61.59648301185863
3.1386561576714254,0.4937593022121832,79.13345090125793,98.84603567322635,8.07635270712113,403.2505681663808,45.241215737636125,210.1386529434888,103.57694038068703,70.43054050172712
3.360370513913187,0.5036033744088894,76.52589417737354,100.02704514910941,8.358340904198833,409.34985390693856,47.30952020764938,218.93812434793537,108.80956073359776,70.8242518934481
2.949721611208636,0.5945260691686811,63.82717747864152,100.32342308391482,7.960132513699611,424.5885470538512,57.51114448018634,219.05790292399203,129.731740255304,57.763031784352386
4.9005812820317525,0.2266283273438347,75.1035853757993,94.83248624689858,9.661378189721722,372.086589763195,43.72161150674674,188.19075020474813,43.49641486186514,80.3832675502702
3.248636643427562,0.6185134547694662,68.1198260975285,98.23220124166713,8.174885713372662,405.9093831313368,51.95984213080304,213.86423795887552,131.505263481453,62.65620673280433
2.983270783905833,-0.0408783263205551,72.56689607609663,99.49057897881907,7.963352674746923,417.4188021721436,50.55522515796591,207.69569847285973,-9.972380137004158,64.4755817588276
3.8994362910538696,0.37402308952723795,79.5793447299341,95.28627236909014,8.677002999481054,397.2958020841172,44.351273530956696,203.33214547150368,75.29909956316553,76.01411378253735
2.4932347874116694,0.40234523150969104,74.51763592426886,100.62602480238749,7.532520640920823,422.92467333848055,50.03981343224481,219.41253811853196,87.74622252768035,62.41576168192293
4.807689432639139,0.6266653652142478,81.50968165115414,94.69461750469301,9.544233019468932,380.994473424425,41.63433491953579,199.36408031781878,123.85189465500387,85.29041300527852
2.2609272528791977,0.5045261705353739,74.42188230702274,101.66912718304941,7.329327898621472,422.4410282960411,50.0392809010964,217.00468856528835,109.7020210241828,60.66325307780749
